Date,Open,High,Low,Close,Volume,retornos_diarios,SMA_50,SMA_200,Volatilidad_30d
2020-12-10 00:00:00-05:00,340.6201110540834,342.94143125412984,339.7437836592183,341.88800048828125,57735400,-0.00032703793488353394,,,0.009438544257845044
2020-12-11 00:00:00-05:00,340.1819317438128,341.89728805813144,338.6530389540168,341.4870910644531,57698600,-0.0011726337960255018,,,0.00940629848033642
2020-12-14 00:00:00-05:00,343.6685987530969,344.74999613084077,339.78105910860717,339.95819091796875,69216200,-0.004477182846703287,,,0.009161551725041689
2020-12-15 00:00:00-05:00,342.51260685790055,344.55426025390625,341.1328791037592,344.55426025390625,63865300,0.013519513454072207,,,0.009236046509037595
2020-12-16 00:00:00-05:00,344.76876522016977,346.01799152935934,343.883105901919,345.0950622558594,58420500,0.0015695699178255307,,,0.008863592459959014
2020-12-17 00:00:00-05:00,346.74511339005363,347.22987880470043,345.9153875521078,347.0247802734375,64119500,0.005591844765797882,,,0.008116164130702036
2020-12-18 00:00:00-05:00,347.3149364688755,347.48345183278127,343.61679852181237,345.6390686035156,136542300,-0.003993120228561242,,,0.007554010238910888
2020-12-21 00:00:00-05:00,341.697556038171,354.3273521272948,338.94502392425824,344.40325927734375,96386700,-0.003575432983212501,,,0.007611434153364079
2020-12-22 00:00:00-05:00,344.730933126217,344.84327670645274,342.6899485609677,343.8227844238281,47949000,-0.001685451103841551,,,0.007357826273434086
2020-12-23 00:00:00-05:00,344.7964323463848,346.05098311806216,343.80402608563094,344.1317138671875,46201400,0.0008985135871000249,,,0.007339366172699008
2020-12-24 00:00:00-05:00,344.6092021756435,345.498636430874,344.01939840658713,345.4705505371094,26457900,0.0038904774421302246,,,0.007267539566142869
2020-12-28 00:00:00-05:00,348.0358739320498,348.8316791315338,347.4086126909099,348.4384765625,39000400,0.008590966786536036,,,0.007077533271667051
2020-12-29 00:00:00-05:00,349.97389999212953,350.1517868754694,347.1839102280351,347.77374267578125,53680500,-0.0019077510993522617,,,0.0067378325601971465
2020-12-30 00:00:00-05:00,348.59761582943503,349.309163326104,347.87672541470425,348.2699279785156,49455300,0.001426747456310773,,,0.006404027394663789
2020-12-31 00:00:00-05:00,348.0733301574872,350.7696906226059,347.55841250921895,350.0394287109375,78520700,0.005080831246879969,,,0.006328101847760211
2021-01-04 00:00:00-05:00,351.37825754538835,351.5093441232009,341.5571642779558,345.2740173339844,110210800,-0.013613927420983218,,,0.00644884296809242
2021-01-05 00:00:00-05:00,344.62795810088295,348.7473845802602,344.58112922844174,347.6519775390625,66426200,0.0068871681206694735,,,0.006508557010588331
2021-01-06 00:00:00-05:00,346.1353308484213,352.9417755588274,345.58295579138974,349.73046875,107997700,0.0059786549343128215,,,0.006367671854927243
2021-01-07 00:00:00-05:00,352.11787065274973,355.6755510261936,351.93998377691605,354.92657470703125,68766800,0.014857458589762285,,,0.006761007786950933
2021-01-08 00:00:00-05:00,356.32156271560956,357.1641682352384,353.0541127402017,356.9488525390625,71677200,0.005697735746331478,337.1669171142578,,0.006267295863327157
2021-01-11 00:00:00-05:00,353.7562908815828,356.3121933540035,353.63457579782636,354.542724609375,51034700,-0.006740819903389927,338.16712646484376,,0.006431976447418214
2021-01-12 00:00:00-05:00,354.7299869126949,355.63810716269546,352.3612856414251,354.61761474609375,52547700,0.00021123021717972534,339.1069305419922,,0.0064328558580068074
2021-01-13 00:00:00-05:00,354.54267652756454,356.57428957260373,353.75624290642565,355.5725402832031,45303600,0.002692831651335492,340.1299713134766,,0.0063365265500303644
2021-01-14 00:00:00-05:00,356.3215157720566,356.8270904458733,353.9903008081656,354.32733154296875,49989100,-0.003501982293803163,341.0598681640625,,0.006161054796634299
2021-01-15 00:00:00-05:00,352.6983573655993,353.50350553896874,349.8709386967397,351.743408203125,107160000,-0.007292475374653384,341.8293835449219,,0.0063533066753861615
2021-01-19 00:00:00-05:00,354.21507954915734,355.04834225610796,352.72646960899704,354.50531005859375,51233300,0.00785203586210148,342.51411071777346,,0.0064709497875784314
2021-01-20 00:00:00-05:00,356.80843365490585,360.2537994598061,356.41523103599144,359.41119384765625,61836100,0.0138386750490469,343.17203552246093,,0.0067409881878062695
2021-01-21 00:00:00-05:00,359.972858716062,360.4035472353348,358.81193686949877,359.7388000488281,47840100,0.0009115080631314498,343.83800415039065,,0.0067101443477784375
2021-01-22 00:00:00-05:00,357.8756522885155,359.635777792092,357.49179269919415,358.4654846191406,52860500,-0.0035395554483271807,344.39646728515623,,0.00676653787918593
2021-01-25 00:00:00-05:00,359.20515186913644,360.2349871014211,354.327348891495,359.8792419433594,70402000,0.003943914783652858,344.992900390625,,0.006496763655705937
2021-01-26 00:00:00-05:00,360.8341391539265,361.24608461632204,359.0833852245501,359.31744384765625,42665300,-0.0015610739109858107,345.52906005859376,,0.006514057834485403
2021-01-27 00:00:00-05:00,355.9750729888929,356.0687021506519,348.2885959543426,350.5355529785156,123351100,-0.024440480192394975,345.9540936279297,,0.008065715806453164
2021-01-28 00:00:00-05:00,352.361195855878,357.5760287766902,351.9211930781766,353.55023193359375,94198100,0.008600208821793576,346.3482476806641,,0.008118093066662882
2021-01-29 00:00:00-05:00,351.67781325155534,352.6515052518927,344.7871116230642,346.47235107421875,126765100,-0.020019449062911088,346.51749938964844,,0.008673309217757986
2021-02-01 00:00:00-05:00,349.8895746243771,353.27873909927246,346.7625546787109,352.2395324707031,75817600,0.01664543037446875,346.8384539794922,,0.009176263910813985
2021-02-02 00:00:00-05:00,355.4415270711783,358.78389207941166,352.32387783793394,357.2203674316406,64450700,0.014140476868114593,347.33994384765623,,0.00946095067610107
2021-02-03 00:00:00-05:00,358.0535346100254,359.2331992563624,356.2185229380869,357.50115966796875,52427100,0.000786047666730072,347.81908142089844,,0.009413937081181909
2021-02-04 00:00:00-05:00,358.54040499201744,361.6112534277355,357.61354185359323,361.564453125,47142600,0.011365818955119122,348.42516723632815,,0.00954857933505458
2021-02-05 00:00:00-05:00,363.4463232614555,363.699096345573,361.5176820583244,362.987548828125,48669800,0.003935939196525462,349.01999938964843,,0.009535681734815164
2021-02-08 00:00:00-05:00,364.44802795313245,365.6557785722611,363.58670813187786,365.6089782714844,38365200,0.007221816428200967,349.55986267089844,,0.009583601823833022
2021-02-09 00:00:00-05:00,364.7663661814191,365.96477395529973,364.354449223665,365.3655700683594,35551100,-0.0006657610113290913,350.1052996826172,,0.009589769151623639
2021-02-10 00:00:00-05:00,367.1163783725252,367.26617936633164,362.79097824847963,365.2064514160156,59154400,-0.0004355053277570464,350.6287225341797,,0.009514319785130555
2021-02-11 00:00:00-05:00,366.2924373552477,366.71375437873075,363.3526753951774,365.7962341308594,42913300,0.0016149296173628702,351.19396240234374,,0.009491093583119923
2021-02-12 00:00:00-05:00,364.9910773061147,367.8465815074679,364.91616253538814,367.6031799316406,50593300,0.004939760533824611,351.7215051269531,,0.009508887207278563
2021-02-16 00:00:00-05:00,368.83900406119835,369.03563391424353,366.56396066123074,367.28485107421875,50972400,-0.0008659578447636207,352.2283239746094,,0.009501116904145403
2021-02-17 00:00:00-05:00,365.52475715839137,367.62191370338655,364.5042362118772,367.369140625,52290600,0.00022949367646041274,352.73869262695314,,0.009060255908745738
2021-02-18 00:00:00-05:00,364.7476533030153,366.5545793175443,363.01561348886065,365.80560302734375,59712800,-0.004256039565534109,353.1588708496094,,0.0090860182592144
2021-02-19 00:00:00-05:00,367.0695336590669,367.35976412082823,364.7102040065369,365.15960693359375,83241000,-0.0017659546174357832,353.58030090332034,,0.00907139092054642
2021-02-22 00:00:00-05:00,362.37900752952436,364.77576612098994,362.0794055626871,362.3509216308594,67414200,-0.007691664821090516,353.9254180908203,,0.008856379977070453
2021-02-23 00:00:00-05:00,360.13208170322883,364.1485369964713,355.95648249404564,362.7909851074219,107284100,0.0012144676618508488,354.34124084472654,,0.008807325004107233
2021-02-24 00:00:00-05:00,361.69551651787236,367.21932376060425,360.7031100835053,366.78863525390625,72433900,0.011019155135017167,354.83925354003907,,0.008894798848457548
2021-02-25 00:00:00-05:00,365.5153842430116,366.89165036320054,356.4994397180611,357.9505920410156,146670500,-0.024095738971772085,355.1685235595703,,0.010021003976427925
2021-02-26 00:00:00-05:00,359.84179688986745,360.9933472345688,354.1120453484226,356.106201171875,152701600,-0.00515264092349732,355.4914837646484,,0.010060337638483099
2021-03-01 00:00:00-05:00,361.0026839459195,365.99283019760054,356.30279669644193,364.7382507324219,105348800,0.024240098970870205,355.89516357421877,,0.010953290965566546
2021-03-02 00:00:00-05:00,364.9629993988001,365.1970580621201,361.3865761660831,361.89215087890625,79595300,-0.0078031296355686175,356.23110534667967,,0.010967048738948208
2021-03-03 00:00:00-05:00,361.1900045292003,362.16366807695084,356.9956626525254,357.0986633300781,119940200,-0.013245624524285682,356.4325830078125,,0.011187199993048527
2021-03-04 00:00:00-05:00,356.91136618185686,359.51409730594685,348.166938181186,352.6795959472656,183433000,-0.012374919977585552,356.5733935546875,,0.011117078243029162
2021-03-05 00:00:00-05:00,356.19978749089194,360.2256131830123,348.8784550531342,359.16766357421875,152039600,0.018396492741596715,356.868681640625,,0.011643320938482402
2021-03-08 00:00:00-05:00,360.1320489497684,362.95946750367347,357.0986576156705,357.3795166015625,123149200,-0.004978585641206346,357.1398162841797,,0.011661410123279786
2021-03-09 00:00:00-05:00,361.2461579907032,365.04726851627913,360.7405832620537,362.48199462890625,113633600,0.014277477556254192,357.50682189941404,,0.01193246479675075
2021-03-10 00:00:00-05:00,364.84125139222533,366.4422045047818,363.4181851334653,364.7382507324219,109899400,0.006224463937375635,357.8921759033203,,0.011974974159079822
2021-03-11 00:00:00-05:00,367.2193686481361,370.421275513694,366.76059418897574,368.43646240234375,86245000,0.010139357916246983,358.29213562011716,,0.011118298986551227
2021-03-12 00:00:00-05:00,367.0695801377111,369.07310772651323,366.2550604437224,368.93267822265625,64653600,0.0013468151796838246,358.7153143310547,,0.011042158138941117
2021-03-15 00:00:00-04:00,369.18533719045075,371.39486546395887,367.0320092727285,371.1327209472656,73427200,0.005963263366119076,359.17257019042967,,0.01029117598768018
2021-03-16 00:00:00-04:00,371.7506778939467,372.4621967582161,369.88755161919505,370.6646423339844,73722500,-0.0012612162357620305,359.58507446289065,,0.009946717756459191
2021-03-17 00:00:00-04:00,369.3726882764486,372.73376754122484,368.2211092684256,371.9286193847656,97959300,0.0034100286523750523,360.11816650390625,,0.009674969398310244
2021-03-18 00:00:00-04:00,369.3258548274589,371.4230112994617,365.8336892989774,366.51715087890625,115349100,-0.014549750204248535,360.49546997070314,,0.01010368777735196
2021-03-19 00:00:00-04:00,366.21467340200024,367.80209436326294,363.65037138799335,365.8389587402344,113624500,-0.0018503694494120815,360.8176397705078,,0.009917118981743283
2021-03-22 00:00:00-04:00,366.3556451324342,370.15042999884884,366.2992893537665,368.76025390625,73778600,0.007985194294438003,361.0943133544922,,0.00999361044967245
2021-03-23 00:00:00-04:00,368.1214151171721,369.5773200301121,365.0686872256884,365.8576965332031,90686600,-0.007871123154679194,361.272490234375,,0.010027270879972001
2021-03-24 00:00:00-04:00,367.2667027083642,368.9104795107674,363.9509712192673,363.9979248046875,97588600,-0.005083319952370768,361.46159423828124,,0.010070808698638037
2021-03-25 00:00:00-04:00,362.55142279228585,366.84400672465426,360.59766059245567,366.0456237792969,116128600,0.00562557870545044,361.6901544189453,,0.01012400504094972
2021-03-26 00:00:00-04:00,367.2009702777949,372.3483505991138,366.59983248275023,371.9444580078125,114409100,0.016115024590684035,362.0175927734375,,0.010535313213144498
2021-03-29 00:00:00-04:00,370.460351679942,372.6677150192703,368.96686635636115,371.756591796875,108107600,-0.0005050921095685057,362.3661779785156,,0.010504995974265997
2021-03-30 00:00:00-04:00,370.47914366616993,371.4466226295594,369.16409922528067,370.77032470703125,76262200,-0.002652991531573501,362.74671630859376,,0.010517644456099064
2021-03-31 00:00:00-04:00,371.34329444071676,373.84183881331256,371.31511655424816,372.273193359375,112734200,0.004053368223390752,363.10207397460937,,0.010539053195983125
2021-04-01 00:00:00-04:00,374.2174879144972,376.3497193891843,374.01084056155815,376.2933349609375,99682900,0.01079890164877284,363.439716796875,,0.010662693403152824
2021-04-05 00:00:00-04:00,378.9703385040284,382.23911600221396,378.8952070436376,381.6943054199219,91684800,0.01435308563077542,363.8788269042969,,0.010921616233690921
2021-04-06 00:00:00-04:00,381.1308289814851,382.52097628372144,380.7926656747282,381.4689636230469,62021000,-0.0005903724359395124,364.338896484375,,0.010790921885376472
2021-04-07 00:00:00-04:00,381.2999518636663,382.2580288195601,380.83970342385453,381.9104919433594,55836300,0.0011574423148845714,364.779521484375,,0.01079102843105301
2021-04-08 00:00:00-04:00,383.169082404591,383.7796223731057,382.22978132527777,383.7232666015625,57863100,0.004746595593587255,365.26763793945315,,0.01066567242125323
2021-04-09 00:00:00-04:00,383.60119001027016,386.6820964718389,383.47907628083203,386.51300048828125,61104600,0.007270171317538265,365.98718688964846,,0.0095420978033722
2021-04-12 00:00:00-04:00,385.9118442865749,386.92627681357055,385.3013043336946,386.6539001464844,56704900,0.0003645405407453062,366.6492602539063,,0.00944002615190772
2021-04-13 00:00:00-04:00,386.55057736501305,388.42917954960046,386.1654604773493,387.7998352050781,56551000,0.002963723004370644,367.47580993652343,,0.008528137353390615
2021-04-14 00:00:00-04:00,387.7716447361507,388.8330595224319,385.9306226812486,386.4754333496094,61659900,-0.0034151686907457623,368.16052795410155,,0.008389271008398603
2021-04-15 00:00:00-04:00,388.62645070144174,390.8995721092551,388.57949710976976,390.6271667480469,60229800,0.010742554481287803,368.8286639404297,,0.007997721350424682
2021-04-16 00:00:00-04:00,391.9233065582293,392.5432486015953,390.4955794877189,391.9327087402344,82037300,0.0033421689614065997,369.517294921875,,0.0074500591804148
2021-04-19 00:00:00-04:00,390.99348550367637,391.44433168646464,388.67341063742913,390.0072021484375,78498500,-0.004912849958315313,370.0861499023438,,0.00705328751951659
2021-04-20 00:00:00-04:00,388.786108082157,389.89447646157157,385.6676216600676,387.1517333984375,81851800,-0.007321579535634282,370.56943359375,,0.00715433435930136
2021-04-21 00:00:00-04:00,386.5317616792458,391.02161928936465,386.39084359782294,390.8149719238281,66793000,0.009462022792031677,371.07355346679685,,0.006936215486331525
2021-04-22 00:00:00-04:00,390.6459606729042,391.4819237726124,386.17487812172334,387.24566650390625,97582800,-0.00913298024983944,371.5111553955078,,0.007215619713999181
2021-04-23 00:00:00-04:00,387.80921498913796,392.8626591602239,387.73408351877964,391.4443054199219,73209200,0.010842313495516676,372.0359124755859,,0.007243970808859224
2021-04-26 00:00:00-04:00,392.10183999795095,392.83449368415677,391.51007573886284,392.2615051269531,52182400,0.0020876525618493957,372.5652178955078,,0.007242765881852511
2021-04-27 00:00:00-04:00,392.56205776555026,392.75933161334007,391.03099255803073,392.17694091796875,51303100,-0.0002155812076359842,373.0566931152344,,0.0072160764351054795
2021-04-28 00:00:00-04:00,392.4493869070272,393.5765596833663,391.594619473589,392.06427001953125,51238900,-0.00028729608164557163,373.55228149414063,,0.0072037060143888745
2021-04-29 00:00:00-04:00,394.80706316331424,395.1827778873398,391.1625701433545,394.5628356933594,78544300,0.0063728471704489476,374.0961553955078,,0.007245343446635428
2021-04-30 00:00:00-04:00,392.2803834124828,393.13515098498806,391.06867678055795,391.97039794921875,85527000,-0.006570405293202519,374.6194512939453,,0.006746253982167963
2021-05-03 00:00:00-04:00,393.9710262731552,394.35614313737005,392.31787594370684,392.8157043457031,68128300,0.002156556721903069,375.1725732421875,,0.006701535954103346
2021-05-04 00:00:00-04:00,390.8149698608731,391.31279823905703,386.6820512371507,390.39227294921875,101591200,-0.006169385209588207,375.7334002685547,,0.006792125749176475
2021-05-05 00:00:00-04:00,392.04556147809745,392.2803867912963,389.95090936489237,390.5144958496094,60162200,0.0003130771504959995,376.2878704833984,,0.006544991848749455
2021-05-06 00:00:00-04:00,390.58957939249063,393.7644218236602,388.57008767991226,393.6329345703125,74321400,0.007985462137374943,376.82475646972654,,0.006478293301150914
2021-05-07 00:00:00-04:00,394.4031491281633,397.15529444702287,393.71744901179585,396.4977722167969,67733800,0.007277941947646305,377.5957000732422,,0.006511555660233923
2021-05-10 00:00:00-04:00,396.85468254314804,397.0801056159915,392.44935844844775,392.57147216796875,81852400,-0.009902451725961492,378.32500549316404,,0.00639306437981201
2021-05-11 00:00:00-04:00,388.02532158272237,390.0635890823636,385.16983798110283,389.06793212890625,116888000,-0.008924591539253401,378.81159912109376,,0.006677166870620949
2021-05-12 00:00:00-04:00,386.2687403671369,387.54617590109956,379.47758417250213,380.802001953125,134811000,-0.02124546767591884,379.18979614257813,,0.007841136819934834
2021-05-13 00:00:00-04:00,382.36128597661525,387.3207943827429,382.3143037249166,385.3764343261719,106394000,0.012012626902129453,379.7553515625,,0.008081769328947934
2021-05-14 00:00:00-04:00,388.1285362255918,392.14874313154314,388.1003583437936,391.2939758300781,82201600,0.015355224079160568,380.52763916015624,,0.008308299760414422
2021-05-17 00:00:00-04:00,390.1762547929354,391.11555578967017,388.26944625097997,390.29833984375,65129200,-0.0025444705204469287,381.1502526855469,,0.00796099570140705
2021-05-18 00:00:00-04:00,390.56138796867197,390.8056154288192,386.7760056623648,386.9356994628906,59810200,-0.008615564140512455,381.74137634277344,,0.008141214660884489
2021-05-19 00:00:00-04:00,382.220353738698,386.09964256874224,380.7268400084887,385.9211730957031,106467100,-0.0026219508011170456,382.21015991210936,,0.008160014563275085
2021-05-20 00:00:00-04:00,386.8041893158944,391.3410297729131,386.68210424919545,390.0729675292969,78022200,0.010758141099877383,382.7168542480469,,0.008342696617866253
2021-05-21 00:00:00-04:00,391.56647597870926,392.81576259314926,389.2933831892121,389.7536315917969,76578700,-0.0008186569285296708,383.14319763183596,,0.008249239480567543
2021-05-24 00:00:00-04:00,392.0079913223093,394.80711944594856,391.76376381753806,393.7269287109375,51376700,0.010194381263141095,383.6390826416016,,0.008444342256313485
2021-05-25 00:00:00-04:00,394.8163766164725,395.17331558281194,392.2708789333763,392.8532409667969,57451400,-0.002219019529604127,384.0734930419922,,0.008448155392716903
2021-05-26 00:00:00-04:00,393.4450628767349,394.1401365456196,392.40245237340775,393.6329345703125,43088600,0.0019846943392825,384.53285888671877,,0.008420085939219031
2021-05-27 00:00:00-04:00,394.66615865220234,395.1827627948583,393.55776156064326,393.8395690917969,56707700,0.000524942156351571,384.97107788085935,,0.008201420217079198
2021-05-28 00:00:00-04:00,395.41761058220925,395.6806137604748,394.30924209274696,394.5440673828125,58520200,0.0017887950990811419,385.5316162109375,,0.008186477870014053
2021-06-01 00:00:00-04:00,396.9204393963293,397.06132881646664,393.75499954141014,394.19647216796875,54216600,-0.0008810047940892574,386.0987664794922,,0.008131644685270485
2021-06-02 00:00:00-04:00,394.8539863190647,395.66180014538963,393.83955377586835,394.81640625,49097100,0.0015726525369996747,386.61988952636716,,0.008001962833003994
2021-06-03 00:00:00-04:00,392.48690289024717,394.496991992764,391.0121935371379,393.3510437011719,58138800,-0.0037115036904019627,387.16975646972656,,0.007863952934677666
2021-06-04 00:00:00-04:00,395.21095658307695,397.24925267950715,393.41688795710087,396.94866943359375,55938800,0.009146094284053774,387.8287713623047,,0.007820255984739835
2021-06-07 00:00:00-04:00,396.93925230830797,397.1177218122766,395.6242364884295,396.56353759765625,51555000,-0.0009702308272931948,388.4391296386719,,0.007594159345173018
2021-06-08 00:00:00-04:00,397.42764801953655,397.5215838562783,394.8070187651546,396.6480407714844,47134300,0.00021308861207969265,388.93320129394533,,0.007588024129983777
2021-06-09 00:00:00-04:00,397.49343447474456,397.56859461560464,395.8308818394501,396.0563049316406,48436300,-0.0014918410757628342,389.4191955566406,,0.007595160733430203
2021-06-10 00:00:00-04:00,397.2867379227703,398.8553831856693,395.9623200896522,397.89727783203125,51020100,0.004648260556559869,389.9617346191406,,0.007634098476551733
2021-06-11 00:00:00-04:00,398.4515307280918,398.6675516313781,397.1552906475976,398.5548400878906,45570800,0.0016525929994850586,390.48736755371095,,0.007557581991257056
2021-06-14 00:00:00-04:00,398.6675381475228,399.55048342857026,397.4182803625306,399.4471740722656,42358500,0.002238923968852724,390.9504443359375,,0.007449253149600159
2021-06-15 00:00:00-04:00,399.59751448067317,399.63506588835537,397.8316237029206,398.7145690917969,51508500,-0.0018340472233162597,391.290849609375,,0.007457176371611568
2021-06-16 00:00:00-04:00,398.85539921615816,399.08082228951355,394.4312994104029,396.48834228515625,80386100,-0.005583510057612373,391.5912371826172,,0.007439790189693079
2021-06-17 00:00:00-04:00,396.0750632085679,397.34309661977426,393.8677001370888,396.3568420410156,90949700,-0.00033166232172865406,391.88016418457033,,0.0074414095772261995
2021-06-18 00:00:00-04:00,393.0547927805481,393.7521403812713,390.8025337344148,391.0098571777344,118676300,-0.013490330672096595,392.02589599609377,,0.007726193974994819
2021-06-21 00:00:00-04:00,392.7814772345062,396.7959997339808,391.961616444382,396.6075134277344,72822000,0.01431589548765655,392.2277862548828,,0.008060510849754619
2021-06-22 00:00:00-04:00,396.5980682270364,399.5665403100934,395.87242190611005,398.7278137207031,57700300,0.005346092096550903,392.46926452636717,,0.007890881997492586
2021-06-23 00:00:00-04:00,398.8032811804672,399.6137090686301,398.16247372113264,398.2472839355469,49445400,-0.0012051574247410324,392.67821350097654,,0.0076947297146971695
2021-06-24 00:00:00-04:00,400.40528945068337,401.0272309622634,400.15083007333845,400.6031799316406,45110300,0.005915661176172815,392.9607684326172,,0.006518655312908286
2021-06-25 00:00:00-04:00,401.35710655169476,402.4785339842304,401.02726987877713,402.02618408203125,58129500,0.0035521539061009744,393.1887487792969,,0.006234454521000491
2021-06-28 00:00:00-04:00,402.5539081945489,403.00622930202064,401.3476706430046,402.83660888671875,53159600,0.002015850799713448,393.4068267822266,,0.005655861263959602
2021-06-29 00:00:00-04:00,403.22302619406673,403.86383366669776,402.51624563364214,403.05340576171875,35970500,0.000538175702548882,393.66775085449217,,0.005617399432969523
2021-06-30 00:00:00-04:00,402.5915849977271,404.0711190670555,402.56331492833107,403.3926086425781,64827900,0.0008415829664516483,393.992568359375,,0.005311099378486178
2021-07-01 00:00:00-04:00,404.15593644503736,405.78625383305746,404.0899633622855,405.62603759765625,53441000,0.00553661348083101,394.2887896728516,,0.005306774536028523
2021-07-02 00:00:00-04:00,406.7946156633339,409.0845776849248,405.7108625070579,408.7264709472656,57697700,0.007643575762472876,394.71840576171877,,0.005151131193507325
2021-07-06 00:00:00-04:00,408.7830794861727,408.99983590549004,405.2303391040097,407.9820556640625,68710400,-0.0018213043101364956,395.0491607666016,,0.005170387791644435
2021-07-07 00:00:00-04:00,408.6699708381631,409.706588138466,406.6438721996936,409.4238586425781,63549500,0.0035339862587064896,395.39240783691406,,0.004922931776040465
2021-07-08 00:00:00-04:00,404.07107462964643,406.8510891034075,402.8836743276515,406.0877685546875,97595200,-0.008148255206599897,395.6706243896484,,0.005181939519774203
2021-07-09 00:00:00-04:00,407.60507063763464,410.72432662563244,405.8899428637395,410.4227600097656,76238600,0.010675011144775093,396.0377941894531,,0.005467111321753109
2021-07-12 00:00:00-04:00,410.33794129336883,412.1473121921227,409.9044572663973,411.8928527832031,52889600,0.0035818987558158266,396.38439453125,,0.005478567137836556
2021-07-13 00:00:00-04:00,411.10130700229814,412.6091114564784,410.22490590869177,410.48876953125,52911300,-0.0034088555857806346,396.7547619628906,,0.005551138420310861
2021-07-14 00:00:00-04:00,412.1944453011535,412.6844982623341,409.8479428828055,411.1012878417969,64130400,0.0014921682540702808,397.1204736328125,,0.005535337559764103
2021-07-15 00:00:00-04:00,409.7536837004635,410.4321942087509,407.7841252653317,409.6971435546875,55126400,-0.0034155677168535847,397.5065710449219,,0.005604934802301427
2021-07-16 00:00:00-04:00,410.88448060189165,410.9315877964293,406.0878005837335,406.48358154296875,75874700,-0.00784375010242122,397.8259527587891,,0.005779116183977676
